book_name,author,book_url,img_url,rating,pages,pub_date,genres,genres_clean,synopsis,data_source,source_list,cluster_f1b,cluster_name,clusterable,mood_scored,mood,mood_secondary,emotion,emotion_secondary,emotion_conf,mood_low_conf,emo_anger,emo_disgust,emo_fear,emo_joy,emo_neutral,emo_sadness,emo_surprise
Underrunners,Margaret Mahy,http://books.google.de/books?id=Vd_pPwAACAAJ&dq=subject:adventure&hl=&as_pt=BOOKS&source=gbs_api,https://covers.openlibrary.org/b/id/5373588-L.jpg,3.65,185.0,1992,Adventure,['adventure'],"Tris' imaginary world is invaded by real danger when he and his new friend Winola are kidnapped by Winola's estranged father. The underrunners, a network of tunnels beneath the tussock, provide no security against reality. Suggested level: intermediate, junior secondary.",google_books,Books That Should Be Movies,,,False,True,Suspenseful,Contemplative,fear,neutral,0.7573711276054382,False,0.06362246721982956,0.014899876900017262,0.7573711276054382,0.0017286017537117004,0.13827884197235107,0.016135718673467636,0.00796324759721756
Hemingway,James R. Mellow,http://books.google.de/books?id=69JaAAAAMAAJ&dq=subject:fiction&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=69JaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.91,742.0,1992,Biography & Autobiography,['fiction'],"Summary: A biography of the legendary writer, peerless war correspondent, avid sportsman. Includes a new perspective on his private life.",google_books,Best Books Ever,,,False,True,Contemplative,Uplifting,neutral,joy,0.7034648060798645,False,0.004383170511573553,0.007951642386615276,0.0032401822973042727,0.20551687479019165,0.7034648060798645,0.02459566481411457,0.050847701728343964
Little Follies,Eric Kraft,http://books.google.de/books?id=LP5aAAAAMAAJ&dq=subject:fiction&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=LP5aAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.07,456.0,1992,Fiction,['fiction'],"In 1962, as a college sophomore, Eric Kraft fell asleep in the library. Among the books surrounding him, he began to dream...of a nameless boy, sitting on a dilapidated dock in the warm sun of a summer day, playing a game: He was trying to bring the soles of his bare feet as close as he could to the surface of the water, without touching it. That boy became Peter Leroy, and from Kraft's dream grew one of the most delightful, unusual projects in contemporary literature. Funny, touching, witty, mythic, and profound, Kraft's novels, featuring Peter, his friends and family, and the seaside town of Babbington create an alternate reality-a world in which we see ourselves, darkened and wavering, as reflected by deep water. ""Little Follies gathers nine Peter Leroy novellas into one volume: the perfect introduction to an irresistible cycle of books by an author sometimes compared to Cheever, Proust, Twain, Borges, Russel Baker, and Garrison Keillor, but who is uniquely Eric Kraft. Copyright © Libri GmbH. All rights reserved.",google_books,Best Books Ever,,,False,True,Uplifting,Contemplative,joy,neutral,0.5176711678504944,False,0.0035118628293275833,0.023053554818034172,0.018268384039402008,0.5176711678504944,0.2864544093608856,0.06025607883930206,0.09078451246023178
Boy Trouble,Rosamond Du Jardin,http://books.google.de/books?id=ZPNpAAAACAAJ&dq=subject:%22young+adult%22&hl=&as_pt=BOOKS&source=gbs_api,https://covers.openlibrary.org/b/id/15144978-L.jpg,3.52,192.0,1988,Family life,['romance'],Tobey finds a job and learns some valuable new lessons about men during her last summer before college.,google_books,Young Adult,,,False,True,Uplifting,Contemplative,joy,neutral,0.6944555640220642,False,0.004210354760289192,0.004663725849241018,0.0050691585056483746,0.6944555640220642,0.262709379196167,0.011176995001733303,0.017714815214276314
Expert Systems in Computer-aided Design,John S. Gero,http://books.google.de/books?id=q4lRAAAAMAAJ&dq=featured&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=q4lRAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,552.0,1987,Computers,['fiction'],"Computer-Aided Design has progressed from being concerned initially with analysis and evaluation through graphic representation and geometric modelling, to a concern with the design tasks themselves. The role of Expert Systems in performing complex design tasks is examined in this book. Here, expert systems have been defined rather broadly: any system which embodies expert knowledge explicitly and utilises reasoning processes as its computational process. The topics covered include system architectures, representation tools, applications, and specific design concerns. The papers demonstrate the wide variety of knowledge engineering tools needed in computer-aided design.",google_books,featured Google,,,False,True,Contemplative,Suspenseful,neutral,fear,0.9193915724754333,False,0.018457870930433273,0.01375653687864542,0.025535481050610542,0.007978508248925209,0.9193915724754333,0.004735500086098909,0.010144508443772793
"Casanova's ""Icosameron"", Or, The Story of Edward and Elizabeth",Giacomo Casanova,http://books.google.de/books?id=96waAQAAIAAJ&dq=subject:fantasy&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=96waAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.45,280.0,1986,Fiction,['fiction'],"After a shipwreck, Edward and Elizabeth find themselves in the center of the earth and live for eighty-one years with the small humans they find there.",google_books,Best Epic Fantasy,,,False,True,Contemplative,Melancholic,neutral,sadness,0.42904460430145264,False,0.011767677962779999,0.04712584987282753,0.23490220308303833,0.013281792402267456,0.42904460430145264,0.24620755016803741,0.017670312896370888
The Last Museum,Brion Gysin,http://books.google.de/books?id=PUV1QgAACAAJ&dq=subject:fantasy&hl=&as_pt=BOOKS&source=gbs_api,figures/missingcover.png,3.5,186.0,1986,Fiction,['fiction'],"A wealthy Californian plans to buy the Parisian hotel that was home to Ginsberg, Kerouac, and Burroughs in the sixties, and ship it to America, where it is to be reassembled on the San Andreas Fault as a museum",google_books,Best Epic Fantasy,,,False,True,Contemplative,Uplifting,neutral,joy,0.6593034267425537,False,0.023483194410800934,0.013173793442547321,0.013604528270661831,0.16156883537769318,0.6593034267425537,0.03569101169705391,0.0931752622127533
Observing the Erotic Imagination,Robert J. Stoller,http://books.google.de/books?id=kM-aQgAACAAJ&dq=subject:fantasy&hl=&as_pt=BOOKS&source=gbs_api,https://covers.openlibrary.org/b/id/159818-L.jpg,4.2,228.0,1985,Psychology,['fiction'],"Argues that most adult sexual behavior is influenced by childhood experiences, and looks at perversion, fetishes, obscenity, homosexuality, transvestism, and psychoanalytic treatment",google_books,Best Epic Fantasy,,,False,True,Gritty,Contemplative,disgust,neutral,0.9254624247550964,False,0.009968211874365807,0.9254624247550964,0.0052557396702468395,0.001245291088707745,0.05001872777938843,0.006715494208037853,0.0013340053847059608
The Murder at Hazelmoor,Agatha Christie,http://books.google.de/books?id=4l9BzwEACAAJ&dq=subject:classics&hl=&as_pt=BOOKS&source=gbs_api,https://covers.openlibrary.org/b/id/9265011-L.jpg,3.89,228.0,1984,Classic,['classics'],"When a parlor game pronounces Captain Trevelyan dead, the guests become nervous. When the body is discovered, the game becomes an eerie and baffling murder case.",google_books,Books You Should Read,,,False,True,Suspenseful,Gritty,fear,disgust,0.8418750762939453,False,0.0031041642650961876,0.09191250056028366,0.8418750762939453,0.002325661014765501,0.026345308870077133,0.007777347695082426,0.026659997180104256
Joanna,Jane Claypool Miner,http://books.google.de/books?id=XMbrAAAAMAAJ&dq=subject:%22young+adult%22&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=XMbrAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.71,376.0,1984,Juvenile Fiction,"['fiction', 'young_adult']","Joanna, growing up in Lowell, Massachusetts in 1838, takes a job in a local textile mill to become independent.",google_books,Young Adult,,,False,True,Uplifting,Contemplative,joy,neutral,0.6107120513916016,False,0.012394027784466743,0.009567826986312866,0.018539613112807274,0.6107120513916016,0.274910569190979,0.047567032277584076,0.02630881406366825
Thirteen at Dinner,Agatha Christie,http://books.google.de/books?id=IVMzjeHtGN4C&dq=subject:classics&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=IVMzjeHtGN4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,242.0,1984,Fiction,['fiction'],"Beautiful actress Jane Wilkinson wants to exchange her husband for a wealthier one, when he is found murdered, all eyes turn to her.",google_books,Books You Should Read,,,False,True,Melancholic,Intense,sadness,anger,0.4658355414867401,False,0.3604845404624939,0.12017988413572311,0.01202360913157463,0.0017393875168636441,0.03558165580034256,0.4658355414867401,0.0041554938070476055
MacIntosh Mountain,Victor J. Kelly,http://books.google.de/books?id=kJeb2ySQIpEC&dq=subject:%22young+adult%22&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=kJeb2ySQIpEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.9,276.0,1983,Fiction,['fiction'],"It takes a surprising catalyst to force Bea, Ira, Jerome, Jael, Tammi and Ted to deal with the past and recognize the new face of love for the future.",google_books,Young Adult,,,False,True,Twisty,Contemplative,surprise,neutral,0.9489485025405884,False,0.006995859555900097,0.0014072895282879472,0.003758746664971113,0.009398209862411022,0.02827870287001133,0.0012127551017329097,0.9489485025405884
"No. 44, the Mysterious Stranger",Mark Twain,http://books.google.de/books?id=5boCzgbqs8kC&dq=subject:fantasy&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=5boCzgbqs8kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.88,212.0,1982,Fiction,['fiction'],"Mark Twain's last novel rich with boyhood memories of The Mississippi River Valley, but set in medieval Austria.",google_books,Best Epic Fantasy,,,False,True,Contemplative,Uplifting,neutral,joy,0.5743500590324402,False,0.002731512999162078,0.012344161048531532,0.011927743442356586,0.2932571470737457,0.5743500590324402,0.05432407557964325,0.051065266132354736
Kurzgeschichten,Marie Luise Kaschnitz,http://books.google.de/books?id=HhHCmgEACAAJ&dq=subject:%22young+adult%22&hl=&as_pt=BOOKS&source=gbs_api,https://covers.openlibrary.org/b/id/11023810-L.jpg,3.75,72.0,1975,Allemand (Langue)|Lectures et morceaux choisis|Allemand (langue),['fiction'],"The book contains five short stories by Marie Luise Kaschnitz : Gespenster, Schneeschmelze, Das dicke Kind, Das Wunder, Der Strohhalm.",google_books,Young Adult,,,False,True,Contemplative,Uplifting,neutral,joy,0.787445068359375,False,0.009378930553793907,0.017150795087218285,0.008591333404183388,0.11731013655662537,0.787445068359375,0.027380473911762238,0.032743386924266815
The Annotated Alice,Lewis Carroll,http://books.google.de/books?id=KrcrAAAAYAAJ&dq=subject:fantasy&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=KrcrAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.31,366.0,1974,Fiction,['fiction'],"By falling down a rabbit hole and stepping through a mirror, a little girl experiences unusual adventures with a variety of nonsensical characters.",google_books,Best Epic Fantasy,,,False,True,Contemplative,Twisty,neutral,surprise,0.7195512652397156,False,0.006526960991322994,0.012266113422811031,0.015241382643580437,0.007894995622336864,0.7195512652397156,0.0034404888283461332,0.23507875204086304
The Escaped Cock,David Herbert Lawrence,http://books.google.de/books?id=uze8AAAAIAAJ&dq=subject:fiction&hl=&as_pt=BOOKS&source=gbs_api,http://books.google.com/books/content?id=uze8AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.64,184.0,1973,Fiction,['fiction'],"In his last novel, published less than a year before his death, D.H. Lawrence takes up the theme of Jesus' resurrection & his final days on earth. Lawrence recounts his agonizing journey from death back to life with alarming realism: his initial painful awakening, the utter disillusionment of living beyond his brutal death, his bewildering encounters with strangers & friends, & finally, his redemptive sexual relationship with the priestess of the pagan goddess Isis. The story expands from its Christian roots to embrace Lawrence's abiding faith in the life force apparent in every aspect of the natural world. The combination of a pure idealism with a pure physicality enriches these characters both as human beings & as symbols of beliefs too often held in opposition. The language of this book is indulgent for Lawrence--it contains the sharp focus & lyrical intensity of poetry without losing the subtlety of detail that characterizes his prose. For his final work, it seems that Lawrence has encapsulated a lifetime of extraordinary vision into one profoundly exquisite parable.",google_books,Best Books Ever,,,False,True,Suspenseful,Melancholic,fear,sadness,0.7822436690330505,False,0.006672561168670654,0.019484318792819977,0.7822436690330505,0.004820594098418951,0.030013887211680412,0.145012766122818,0.011752300895750523
